0.033	-0.132	-0.317	-0.019	0.013	-0.002	
-0.058	0.299	-0.264	0.019	-0.001	-0.004	
-0.037	-0.078	-0.098	0.009	-0.009	-0.006	
-0.098	0.488	0.243	0.042	0.047	-0.005	
-0.138	0.154	0.018	0.025	-0.003	0.002	
-0.048	0.311	-0.164	0.037	0.001	0.006	
-0.278	-0.004	-0.379	0.029	-0.000	-0.002	
0.323	-0.273	0.146	-0.017	-0.009	-0.008	
0.122	-0.026	-0.599	0.001	0.015	-0.006	
0.022	0.030	-0.210	0.013	-0.023	0.004	
-0.378	0.069	-0.210	0.006	0.063	-0.001	
-0.188	0.291	0.486	0.021	0.005	0.002	
-0.187	-0.280	-0.204	0.001	-0.005	-0.004	
0.133	-0.070	-0.208	0.005	-0.017	-0.014	
-0.138	0.291	-0.154	0.041	-0.013	-0.010	
-0.047	-0.113	0.233	-0.001	0.019	0.002	
0.052	0.014	0.041	-0.001	0.039	0.007	
-0.257	-0.038	-0.068	0.001	0.005	-0.012	
-0.218	0.283	0.016	0.031	0.023	-0.002	
0.322	-0.004	0.081	-0.001	-0.048	-0.015	
-0.167	-0.112	-0.317	-0.017	0.033	-0.006	
-0.098	0.211	-0.113	0.026	0.014	-0.004	
-0.188	0.055	0.120	0.012	0.017	-0.004	
0.193	-0.224	-0.445	-0.015	-0.015	-0.008	
0.243	-0.070	-0.228	-0.013	-0.001	-0.006	
0.002	0.149	-0.272	0.011	0.013	-0.006	
-0.067	-0.357	-0.043	-0.017	0.029	-0.008	
-0.067	-0.333	-0.343	-0.017	-0.015	-0.008	
0.023	-0.192	0.234	-0.021	-0.009	-0.010	
0.151	0.533	-0.068	0.049	-0.003	0.010	
0.202	0.085	0.050	-0.003	0.027	-0.004	
-0.018	0.212	-0.113	0.019	-0.009	0.000	
-0.058	0.093	-0.011	0.013	-0.013	0.004	
-0.008	0.055	0.060	-0.011	0.003	-0.004	
0.062	0.034	0.020	-0.027	0.025	0.002	
0.151	0.583	-0.029	0.059	-0.015	0.000	
0.223	-0.067	-0.058	0.003	0.001	0.000	
-0.088	0.041	-0.140	0.031	0.011	-0.008	
-0.098	0.362	-0.095	0.033	0.007	-0.004	
0.282	0.229	-0.293	0.011	-0.021	0.000	
0.043	-0.139	-0.167	0.005	0.009	-0.008	
-0.078	0.186	0.128	0.025	0.019	0.016	
-0.257	-0.420	-0.192	-0.040	0.041	-0.009	
0.183	-0.277	-0.034	-0.031	-0.005	-0.008	
-0.048	0.213	-0.003	0.019	0.005	-0.006	
0.052	0.433	-0.026	0.049	-0.021	0.006	
0.152	0.356	0.135	0.029	0.013	0.004	
-0.049	0.537	-0.368	0.049	0.011	0.004	
-0.028	0.096	0.119	0.021	-0.001	-0.010	
-0.028	0.021	-0.129	0.019	-0.009	-0.010	
0.202	0.394	0.014	0.015	-0.017	-0.010	
-0.038	-0.008	-0.109	-0.001	-0.003	-0.012	
0.272	0.144	0.008	0.024	0.004	0.002	
-0.098	0.144	0.049	0.027	0.003	0.006	
0.243	-0.334	0.147	-0.023	-0.003	-0.010	
-0.167	-0.316	0.046	0.001	-0.007	-0.008	
0.022	0.053	-0.040	0.001	0.013	-0.002	
-0.148	0.081	-0.150	0.015	0.015	0.008	
0.063	-0.043	0.222	-0.015	0.001	-0.006	
